content_id,content_name,content_type_id,subcat_slug,slug,url
5002416,dailydose_news,61,NULL,NULL,/dailydose/2015/1/7/healthy_obesity_turns_unhealthy/
5002417,dailydose_news,61,NULL,NULL,/dailydose/2015/1/7/binge_drinking_more_likely_to_kill_middle_aged_people/
5002418,dailydose_news,61,NULL,NULL,/dailydose/2015/1/7/study_suggests_people_born_during_solar_peaks_don_t_live_as_long/
5002419,dailydose_news,61,NULL,NULL,/dailydose/2015/1/8/game_changing_antibiotic_kills_superbugs/
5002420,dailydose_news,61,NULL,NULL,/dailydose/2015/1/8/an_avocado_a_day_may_lower_bad_cholesterol/
5002421,dailydose_news,61,NULL,NULL,/dailydose/2015/1/8/measles_outbreak_tied_to_disneyland/
5002422,dailydose_news,61,NULL,NULL,/dailydose/2015/1/9/insulin_nasal_spray_boosts_memory_in_study/
5002423,dailydose_news,61,NULL,NULL,/dailydose/2015/1/9/elastic_implant_allows_paralyzed_rats_to_move/
5002424,dailydose_news,61,NULL,NULL,/dailydose/2015/1/9/study_says_half_of_tv_doctors_advice_not_based_on_evidence/
5002425,dailydose_news,61,NULL,NULL,/dailydose/2015/1/12/iphone_separation_may_affect_cognitive_skills/
5002426,dailydose_news,61,NULL,NULL,/dailydose/2015/1/12/blood_test_can_help_people_quit_smoking/
5002427,dailydose_news,61,NULL,NULL,/dailydose/2015/1/12/ptsd_risk_tied_to_certain_genes/
5002435,dailydose_news,61,NULL,NULL,/dailydose/2015/1/13/many_older_adults_overtreated_for_diabetes/
5002436,dailydose_news,61,NULL,NULL,/dailydose/2015/1/13/computers_can_be_better_judge_of_your_personality_than_friends_are/
5002437,dailydose_news,61,NULL,NULL,/dailydose/2015/1/13/about_20_percent_of_hysterectomies_may_be_unnecessary/
5002438,dailydose_news,61,NULL,NULL,/dailydose/2015/1/14/feeling_cold_is_contagious/
5002439,dailydose_news,61,NULL,NULL,/dailydose/2015/1/14/people_who_work_long_hours_at_higher_risk_for_alcohol_excess/
5002440,dailydose_news,61,NULL,NULL,/dailydose/2015/1/14/gun_use_more_likely_in_suicides_than_homicides/
5002441,dailydose_news,61,NULL,NULL,/dailydose/2015/1/15/inactivity_kills_more_than_obesity/
5002442,dailydose_news,61,NULL,NULL,/dailydose/2015/1/15/scientists_grow_human_muscle_in_lab/
5002443,dailydose_news,61,NULL,NULL,/dailydose/2015/1/15/blood_type_tied_to_heart_disease_risk/
5002444,dailydose_news,61,NULL,NULL,/dailydose/2015/1/16/stress_lowers_empathy_for_strangers/
5002445,dailydose_news,61,NULL,NULL,/dailydose/2015/1/16/can_t_remember_something_close_your_eyes/
5002446,dailydose_news,61,NULL,NULL,/dailydose/2015/1/16/american_women_having_more_twins/
5002448,dailydose_news,61,NULL,NULL,/dailydose/2015/1/19/stress_lowers_empathy_for_strangers/
5002449,dailydose_news,61,NULL,NULL,/dailydose/2015/1/19/can_t_remember_something_close_your_eyes/
5002452,dailydose_news,61,NULL,NULL,/dailydose/2015/1/19/poor_sleep_in_teenage_years_tied_to_risky_behavior_later/
5002453,dailydose_news,61,NULL,NULL,/dailydose/2015/1/19/study_says_kids_should_cut_back_on_pizza/
5002454,dailydose_news,61,NULL,NULL,/dailydose/2015/1/19/many_may_mix_alcohol_with_medications/
5002459,dailydose_news,61,NULL,NULL,/dailydose/2015/1/20/vitamin_a_deficiency_linked_to_diabetes/
5002460,dailydose_news,61,NULL,NULL,/dailydose/2015/1/20/underage_drinking_tied_to_tv_advertising/
5002461,dailydose_news,61,NULL,NULL,/dailydose/2015/1/20/couples_who_work_together_on_health_are_more_successful/
5002462,dailydose_news,61,NULL,NULL,/dailydose/2015/1/21/human_kidneys_grown_in_rats/
5002463,dailydose_news,61,NULL,NULL,/dailydose/2015/1/21/glass_of_wine_a_day_may_protect_against_heart_failure/
5002464,dailydose_news,61,NULL,NULL,/dailydose/2015/1/21/exercise_boosts_brain_function_in_young_adults/
5002465,dailydose_news,61,NULL,NULL,/dailydose/2015/1/22/sitting_too_much_increases_risk_of_disease/
5002466,dailydose_news,61,NULL,NULL,/dailydose/2015/1/22/exercise_guidelines_may_be_unrealistic/
5002467,dailydose_news,61,NULL,NULL,/dailydose/2015/1/22/night_shifts_raise_women_s_risk_of_heart_disease_cancer/
5002468,dailydose_news,61,NULL,NULL,/dailydose/2015/1/23/tattoos_could_check_blood_sugar/
5002469,dailydose_news,61,NULL,NULL,/dailydose/2015/1/23/memory_may_need_to_be_switched_on_to_be_effective/
5002470,dailydose_news,61,NULL,NULL,/dailydose/2015/1/23/salt_may_disable_brain_circuits_that_protect_against_high_blood_pressure/
5002471,dailydose_news,61,NULL,NULL,/dailydose/2015/1/26/pediatricians_oppose_legal_pot/
5002472,dailydose_news,61,NULL,NULL,/dailydose/2015/1/26/most_breast_cancer_patients_know_little_about_their_condition/
5002473,dailydose_news,61,NULL,NULL,/dailydose/2015/1/26/study_ties_negative_tweets_to_higher_heart_disease_risk/
5002481,dailydose_news,61,NULL,NULL,/dailydose/2015/1/27/use_of_common_sleep_aids_linked_to_dementia/
5002482,dailydose_news,61,NULL,NULL,/dailydose/2015/1/27/u_s_bans_ads_for_green_coffee_weight_loss_supplements/
5002483,dailydose_news,61,NULL,NULL,/dailydose/2015/1/27/high_cholesterol_in_30s_may_double_risk_of_heart_disease_later/
5002484,dailydose_news,61,NULL,NULL,/dailydose/2015/1/28/online_social_connections_key_factor_in_weight_loss/
5002485,dailydose_news,61,NULL,NULL,/dailydose/2015/1/28/fda_considers_drug_that_fights_chin_fat/
5002486,dailydose_news,61,NULL,NULL,/dailydose/2015/1/28/uber_says_it_reduces_drunk_driving/
5002487,dailydose_news,61,NULL,NULL,/dailydose/2015/1/29/stem_cells_used_to_grow_new_hair/
5002488,dailydose_news,61,NULL,NULL,/dailydose/2015/1/29/study_suggests_liberals_may_live_longer/
5002489,dailydose_news,61,NULL,NULL,/dailydose/2015/1/29/statins_benefit_women_as_much_as_men/
5002490,dailydose_news,61,NULL,NULL,/dailydose/2015/1/30/new_device_to_fight_obesity_approved/
5002491,dailydose_news,61,NULL,NULL,/dailydose/2015/1/30/eye_tracking_tech_could_detect_football_concussions/
5002492,dailydose_news,61,NULL,NULL,/dailydose/2015/1/30/heavy_drinking_in_midlife_raises_stroke_risk_significantly/
5002493,dailydose_news,61,NULL,NULL,/dailydose/2015/2/2/probiotic_pill_shows_promise_against_diabetes/
5002494,dailydose_news,61,NULL,NULL,/dailydose/2015/2/2/toddler_food_has_as_much_salt_sugar_as_junk_food/
5002495,dailydose_news,61,NULL,NULL,/dailydose/2015/2/2/fda_approves_adhd_drug_to_treat_binge_eating/
5002503,dailydose_news,61,NULL,NULL,/dailydose/2015/2/3/cost_of_having_diabetes_doubles/
5002504,dailydose_news,61,NULL,NULL,/dailydose/2015/2/3/screen_use_both_day_and_night_worsens_teens_sleep/
5002505,dailydose_news,61,NULL,NULL,/dailydose/2015/2/3/fructose_called_major_driver_of_diabetes_epidemic/
5002506,dailydose_news,61,NULL,NULL,/dailydose/2015/2/4/strenuous_jogging_may_do_more_harm_than_good/
5002507,dailydose_news,61,NULL,NULL,/dailydose/2015/2/4/seattle_s_first_medical_pot_vending_machines/
5002508,dailydose_news,61,NULL,NULL,/dailydose/2015/2/4/some_people_prefer_shorter_lives_to_taking_daily_pills/
5002509,dailydose_news,61,NULL,NULL,/dailydose/2015/2/5/report_blames_doctors_for_overprescribing_painkillers/
5002510,dailydose_news,61,NULL,NULL,/dailydose/2015/2/5/scientists_create_glasses_that_let_wearer_control_shading/
5002511,dailydose_news,61,NULL,NULL,/dailydose/2015/2/5/many_mental_health_disorders_affect_same_part_of_brain/
5002512,dailydose_news,61,NULL,NULL,/dailydose/2015/2/6/money_issues_main_driver_of_stress_in_u_s/
5002513,dailydose_news,61,NULL,NULL,/dailydose/2015/2/6/drug_delivery_device_could_transform_cancer_treatment/
5002514,dailydose_news,61,NULL,NULL,/dailydose/2015/2/6/skin_cells_from_cadavers_treat_wounds/
5002515,dailydose_news,61,NULL,NULL,/dailydose/2015/2/9/meditation_may_slow_brain_aging/
5002516,dailydose_news,61,NULL,NULL,/dailydose/2015/2/9/social_connections_enhance_weight_loss_programs/
5002517,dailydose_news,61,NULL,NULL,/dailydose/2015/2/9/study_says_attractive_men_are_more_selfish/
5002525,dailydose_news,61,NULL,NULL,/dailydose/2015/2/10/energy_drinks_boost_adhd_symptoms_in_children/
5002526,dailydose_news,61,NULL,NULL,/dailydose/2015/2/10/brain_s_inability_to_repair_itself_may_explain_dementia/
5002527,dailydose_news,61,NULL,NULL,/dailydose/2015/2/10/women_more_stressed_than_men_after_heart_attack/
5002528,dailydose_news,61,NULL,NULL,/dailydose/2015/2/11/u_s_may_drop_warnings_about_cholesterol/
5002529,dailydose_news,61,NULL,NULL,/dailydose/2015/2/11/only_older_women_may_benefit_from_moderate_alcohol_consumption/
5002530,dailydose_news,61,NULL,NULL,/dailydose/2015/2/11/psychedelic_drug_prevents_asthma_in_mice/
5002531,dailydose_news,61,NULL,NULL,/dailydose/2015/2/12/scientists_map_genes_linked_to_obesity/
5002532,dailydose_news,61,NULL,NULL,/dailydose/2015/2/12/teacher_depression_may_affect_kids_learning/
5002533,dailydose_news,61,NULL,NULL,/dailydose/2015/2/12/unemployment_cause_of_45_000_suicides_a_year/
5002534,dailydose_news,61,NULL,NULL,/dailydose/2015/2/13/smoking_kills_more_people_than_thought/
5002535,dailydose_news,61,NULL,NULL,/dailydose/2015/2/13/diet_and_exercise_may_not_be_enough_to_treat_obesity/
5002536,dailydose_news,61,NULL,NULL,/dailydose/2015/2/13/six_day_old_baby_is_youngest_heart_transplant_patient/
5002537,dailydose_news,61,NULL,NULL,/dailydose/2015/2/16/higher_opioid_doses_increases_depression_risk/
5002538,dailydose_news,61,NULL,NULL,/dailydose/2015/2/16/scientists_develop_telescopic_contact_lens/
5002539,dailydose_news,61,NULL,NULL,/dailydose/2015/2/16/u_s_teens_getting_less_and_less_sleep/
5002547,dailydose_news,61,NULL,NULL,/dailydose/2015/2/17/meditation_can_improve_quality_of_sleep/
5002548,dailydose_news,61,NULL,NULL,/dailydose/2015/2/17/pot_causes_fewer_accidents_than_alcohol/
5002549,dailydose_news,61,NULL,NULL,/dailydose/2015/2/17/changing_cell_structure_may_fight_obesity/
5002550,dailydose_news,61,NULL,NULL,/dailydose/2015/2/18/pill_helps_smokers_quit_gradually/
5002551,dailydose_news,61,NULL,NULL,/dailydose/2015/2/18/just_eating_more_fiber_can_boost_weight_loss/
5002552,dailydose_news,61,NULL,NULL,/dailydose/2015/2/18/breathalyzer_developed_to_screen_for_lung_cancer/
5002553,dailydose_news,61,NULL,NULL,/dailydose/2015/2/19/what_s_the_happiest_state_in_the_us/
5002554,dailydose_news,61,NULL,NULL,/dailydose/2015/2/19/superbug_outbreak_at_la_hospital/
5002555,dailydose_news,61,NULL,NULL,/dailydose/2015/2/19/progress_against_obesity_unacceptably_slow_worldwide/
5002556,dailydose_news,61,NULL,NULL,/dailydose/2015/2/20/new_guidelines_set_limit_on_sugar/
5002557,dailydose_news,61,NULL,NULL,/dailydose/2015/2/20/sunlight_still_damages_skin_hours_after_exposure/
5002558,dailydose_news,61,NULL,NULL,/dailydose/2015/2/20/new_genes_tied_to_asthma_allergies_discovered/
5002566,dailydose_news,61,NULL,NULL,/dailydose/2015/2/23/daily_cola_may_raise_cancer_risk/
5002567,dailydose_news,61,NULL,NULL,/dailydose/2015/2/23/washing_dishes_by_hand_may_lower_allergy_risk/
5002568,dailydose_news,61,NULL,NULL,/dailydose/2015/2/23/hookahs_don_t_filter_out_toxic_chemicals/
5002569,dailydose_news,61,NULL,NULL,/dailydose/2015/2/24/peanuts_possible_cure_for_peanut_allergies/
5002570,dailydose_news,61,NULL,NULL,/dailydose/2015/2/24/intense_anger_raises_heart_attack_risk/
5002571,dailydose_news,61,NULL,NULL,/dailydose/2015/2/24/drunk_youtube_videos_show_only_part_of_story/
5002572,dailydose_news,61,NULL,NULL,/dailydose/2015/2/25/skin_test_may_detect_alzheimer_s_early/
5002573,dailydose_news,61,NULL,NULL,/dailydose/2015/2/25/three_men_get_bionic_hands_controlled_by_mind/
5002574,dailydose_news,61,NULL,NULL,/dailydose/2015/2/25/big_breakfast_light_dinner_may_help_fight_diabetes/
5002575,dailydose_news,61,NULL,NULL,/dailydose/2015/2/26/too_much_sleep_may_increase_risk_of_stroke/
5002576,dailydose_news,61,NULL,NULL,/dailydose/2015/2/26/love_hormone_sobers_up_drunken_rats/
5002577,dailydose_news,61,NULL,NULL,/dailydose/2015/2/26/people_with_adhd_more_likely_to_die_young/
5002578,dailydose_news,61,NULL,NULL,/dailydose/2015/2/27/study_says_10_drugs_more_deadly_than_pot/
5002579,dailydose_news,61,NULL,NULL,/dailydose/2015/2/27/processed_food_additive_tied_to_colitis_obesity/
5002580,dailydose_news,61,NULL,NULL,/dailydose/2015/2/27/daily_coffee_may_lower_risk_of_developing_ms/
5002581,dailydose_news,61,NULL,NULL,/dailydose/2015/3/2/study_say_psychiatric_drugs_overused_on_elderly/
5002582,dailydose_news,61,NULL,NULL,/dailydose/2015/3/2/agency_recommends_cutting_music_on_headphones_to_hour_a_day/
5002583,dailydose_news,61,NULL,NULL,/dailydose/2015/3/2/doctors_with_bad_news_seen_as_less_compassionate/
5002591,dailydose_news,61,NULL,NULL,/dailydose/2015/3/3/coffee_drinkers_have_cleaner_arteries/
5002592,dailydose_news,61,NULL,NULL,/dailydose/2015/3/3/most_people_overestimate_benefits_of_medical_treatment/
5002593,dailydose_news,61,NULL,NULL,/dailydose/2015/3/3/humans_use_more_genes_from_dad_than_mom/
5002594,dailydose_news,61,NULL,NULL,/dailydose/2015/3/4/study_says_adults_catch_flu_every_five_years/
5002595,dailydose_news,61,NULL,NULL,/dailydose/2015/3/4/people_look_best_after_one_drink/
5002596,dailydose_news,61,NULL,NULL,/dailydose/2015/3/4/weak_heart_function_may_increase_alzheimer_s_risk/
5002597,dailydose_news,61,NULL,NULL,/dailydose/2015/3/5/spider_venom_could_help_fight_chronic_pain/
5002598,dailydose_news,61,NULL,NULL,/dailydose/2015/3/5/mcdonald_s_to_remove_antibiotics_from_chicken/
5002599,dailydose_news,61,NULL,NULL,/dailydose/2015/3/5/heroin_overdose_deaths_nearly_quadruple/
5002600,dailydose_news,61,NULL,NULL,/dailydose/2015/3/6/high_fiber_diet_could_help_prevent_allergies/
5002601,dailydose_news,61,NULL,NULL,/dailydose/2015/3/6/value_of_daily_drink_may_be_exaggerated/
5002602,dailydose_news,61,NULL,NULL,/dailydose/2015/3/6/oxytocin_nasal_spray_helps_men_eat_fewer_calories/
5002619,dailydose_news,61,NULL,NULL,/dailydose/2015/3/9/are_men_more_narcissistic_than_women/
5002620,dailydose_news,61,NULL,NULL,/dailydose/2015/3/9/dog_sniffs_out_thyroid_cancer/
5002621,dailydose_news,61,NULL,NULL,/dailydose/2015/3/9/divorce_more_likely_when_wife_is_ill/
5002622,dailydose_news,61,NULL,NULL,/dailydose/2015/3/10/scientists_find_brain_s_pain_center/
5002623,dailydose_news,61,NULL,NULL,/dailydose/2015/3/10/heart_on_a_chip_could_end_drug_testing_on_animals/
5002624,dailydose_news,61,NULL,NULL,/dailydose/2015/3/10/breast_prostate_cancer_cluster_in_families/
5002625,dailydose_news,61,NULL,NULL,/dailydose/2015/3/11/new_drugs_may_slow_aging_process/
5002626,dailydose_news,61,NULL,NULL,/dailydose/2015/3/11/record_numbers_sign_up_for_swiss_right_to_die_group/
5002627,dailydose_news,61,NULL,NULL,/dailydose/2015/3/11/sleep_apnea_increases_risk_of_traffic_accidents/
5002628,dailydose_news,61,NULL,NULL,/dailydose/2015/3/12/depressed_people_may_experience_time_differently/
5002629,dailydose_news,61,NULL,NULL,/dailydose/2015/3/12/exercise_can_protect_older_people_from_brain_damage/
5002630,dailydose_news,61,NULL,NULL,/dailydose/2015/3/12/1_in_6_college_students_misuse_adhd_drugs/
5002631,dailydose_news,61,NULL,NULL,/dailydose/2015/3/13/ultrasound_technique_restores_memory_in_mice/
5002632,dailydose_news,61,NULL,NULL,/dailydose/2015/3/13/more_people_living_longer_with_invasive_cancer/
5002633,dailydose_news,61,NULL,NULL,/dailydose/2015/3/13/health_experts_call_for_tobacco_free_world_by_2040/
5002649,dailydose_news,61,NULL,NULL,/dailydose/2015/3/16/new_cholesterol_drugs_cut_heart_attack_risk/
5002650,dailydose_news,61,NULL,NULL,/dailydose/2015/3/16/energy_drinks_raise_blood_pressure/
5002651,dailydose_news,61,NULL,NULL,/dailydose/2015/3/16/deaths_from_cold_weather_much_higher_in_rural_west/
5002652,dailydose_news,61,NULL,NULL,/dailydose/2015/3/17/loneliness_linked_to_early_death/
5002653,dailydose_news,61,NULL,NULL,/dailydose/2015/3/17/men_have_worse_memories_than_woman_as_they_age/
5002654,dailydose_news,61,NULL,NULL,/dailydose/2015/3/17/cough_medicine_ingredient_may_fight_diabetes/
5002655,dailydose_news,61,NULL,NULL,/dailydose/2015/3/18/diet_soda_tied_to_more_belly_fat_in_older_adults/
5002656,dailydose_news,61,NULL,NULL,/dailydose/2015/3/18/breastfeeding_linked_to_higher_iq/
5002657,dailydose_news,61,NULL,NULL,/dailydose/2015/3/18/obese_women_more_likely_to_develop_cancer/
5002658,dailydose_news,61,NULL,NULL,/dailydose/2015/3/19/traffic_fatalities_spike_during_spring_break/
5002659,dailydose_news,61,NULL,NULL,/dailydose/2015/3/19/scientists_find_cells_that_set_circadian_rhythms/
5002660,dailydose_news,61,NULL,NULL,/dailydose/2015/3/19/low_vitamin_d_linked_to_depression_in_young_women/
5002661,dailydose_news,61,NULL,NULL,/dailydose/2015/3/20/vitamin_d_may_fight_diabetes/
5002664,dailydose_news,61,NULL,NULL,/dailydose/2015/3/20/device_would_prevent_most_drunk_driving_deaths/
5002665,dailydose_news,61,NULL,NULL,/dailydose/2015/3/20/new_diet_appears_to_lower_alzheimer_s_risk/
5002681,dailydose_news,61,NULL,NULL,/dailydose/2015/3/23/alzheimer_s_drug_slows_mental_decline/
5002682,dailydose_news,61,NULL,NULL,/dailydose/2015/3/23/extra_hour_of_sleep_for_women_boosts_interest_in_sex/
5002683,dailydose_news,61,NULL,NULL,/dailydose/2015/3/23/air_pollution_appears_to_make_allergies_worse/
5002684,dailydose_news,61,NULL,NULL,/dailydose/2015/3/24/short_naps_may_greatly_boost_memory/
5002685,dailydose_news,61,NULL,NULL,/dailydose/2015/3/24/eating_rice_cold_lowers_calories/
5002686,dailydose_news,61,NULL,NULL,/dailydose/2015/3/24/kids_exposed_to_smoke_more_likely_to_have_clogged_arteries/
5002687,dailydose_news,61,NULL,NULL,/dailydose/2015/3/25/brisk_walk_chases_chocolate_cravings/
5002688,dailydose_news,61,NULL,NULL,/dailydose/2015/3/25/less_than_half_of_alzheimer_s_patients_told_they_have_it/
5002689,dailydose_news,61,NULL,NULL,/dailydose/2015/3/25/medicaid_expansion_boosts_diabetes_diagnosis/
5002690,dailydose_news,61,NULL,NULL,/dailydose/2015/3/26/exercise_may_boost_cancer_treatments/
5002691,dailydose_news,61,NULL,NULL,/dailydose/2015/3/26/men_have_more_complications_after_knee_hip_replacements/
5002692,dailydose_news,61,NULL,NULL,/dailydose/2015/3/26/air_pollution_linked_to_anxiety_stroke/
5002693,dailydose_news,61,NULL,NULL,/dailydose/2015/3/27/ptsd_linked_to_heart_disease/
5002694,dailydose_news,61,NULL,NULL,/dailydose/2015/3/27/nanoparticles_heal_wounds_twice_as_fast/
5002695,dailydose_news,61,NULL,NULL,/dailydose/2015/3/27/hiv_state_of_emergency_in_indiana_tied_to_drug_use/
5002705,dailydose_news,61,NULL,NULL,/dailydose/2015/3/30/most_parents_don_t_recognize_child_s_obesity/
5002707,dailydose_news,61,NULL,NULL,/dailydose/2015/3/30/more_than_60_percent_of_calories_come_from_processed_foods/
5002708,dailydose_news,61,NULL,NULL,/dailydose/2015/3/30/roseroot_herb_may_help_ease_depression/
5002709,dailydose_news,61,NULL,NULL,/dailydose/2015/3/31/coffee_may_cut_liver_cancer_risk/
5002710,dailydose_news,61,NULL,NULL,/dailydose/2015/3/31/pesticides_in_fruit_and_vegetables_could_damage_sperm/
5002711,dailydose_news,61,NULL,NULL,/dailydose/2015/3/31/study_says_u_s_kids_eating_less_fast_food/
5002714,dailydose_news,61,NULL,NULL,/dailydose/2015/4/1/tylenol_found_not_effective_for_back_pain_arthritis/
5002715,dailydose_news,61,NULL,NULL,/dailydose/2015/4/1/failed_cancer_drug_restores_memory_in_mice/
5002716,dailydose_news,61,NULL,NULL,/dailydose/2015/4/1/alcohol_tax_tied_to_fewer_fatal_car_crashes/
5002719,dailydose_news,61,NULL,NULL,/dailydose/2015/4/2/ancient_potion_fights_superbug/
5002720,dailydose_news,61,NULL,NULL,/dailydose/2015/4/2/night_owls_have_higher_risk_of_diabetes/
5002721,dailydose_news,61,NULL,NULL,/dailydose/2015/4/2/most_military_suicides_are_after_service/
5002724,dailydose_news,61,NULL,NULL,/dailydose/2015/4/3/bleach_exposure_may_raise_infection_risk_for_kids/
5002725,dailydose_news,61,NULL,NULL,/dailydose/2015/4/3/exercise_boosts_erectile_function_in_older_men/
